person,placement,year,kind,title,relative,language,completeness,evidenceStatus,currentDecision,editorialGate,sourceSupport,sourcePaths,sourceSupportNote,sourceUrl,workKey,versionFamilyCount,gapFlags,chars,exactHash
buffett,buffett-volume,2001,interview,巴菲特：对话内大商学院 2001,content/interviews/巴菲特：对话内大商学院_2001.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2001-82705af2,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,4144,6092f08c4fd8d38eabae126bfd11f26cfe31a4fff13683bd1ca3b20e7d5b9bab
buffett,buffett-volume,2008,interview,巴菲特：对话瑞士洛桑国际管理学院,content/interviews/巴菲特：对话瑞士洛桑国际管理学院_2008.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2008-8a3507bc,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,13039,0bf646682a287062b5705aaed3e0c823b626f545e9d332337b3f36fc5c16e825
buffett,buffett-volume,2008,interview,巴菲特：对话商学院学生 2008,content/interviews/巴菲特：对话商学院学生_2008.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2008-4bce41ea,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,7462,62219ba6df9187c6392f24dbed98d10c62679f3e5a9096dc367b97c620a4008f
buffett,buffett-volume,2003,interview,巴菲特：对话田纳西大学学生 2003,content/interviews/巴菲特：对话田纳西大学学生_2003.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2003-04e8d155,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,6996,01cc523ef7e3ece8563a0102561a82854c0cf3b381ba891eb5611a437e95e01f
buffett,buffett-volume,2003,interview,巴菲特：对话沃顿商学院学生 2003,content/interviews/巴菲特：对话沃顿商学院学生_2003.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2003-6d5748b7,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,7366,b2d735ca7cf84b9307dae778b3e69ed2250cf5590eaf62dbea66ca019250e3f5
buffett,buffett-volume,2004,interview,巴菲特：对话沃顿商学院学生 2004,content/interviews/巴菲特：对话沃顿商学院学生_2004.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2004-ca6d5d62,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,10453,7dcdd58ec52eded18713871e9a02f29e48664111bfa26923717d7928e04ef117
buffett,buffett-volume,2007,interview,巴菲特：对话佐治亚大学学生 2007,content/interviews/巴菲特：对话佐治亚大学学生_2007.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2007-d86544f1,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,17111,2d5cc54110805cc1f05eccafa2fb62cd1766ecb9564295b0e734652aa0f29bb6
buffett,buffett-volume,2013,interview,巴菲特：家族三代谈慈善 2013,content/interviews/巴菲特：家族三代谈慈善_2013.md,zh,selection-or-excerpt,primary-interview-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2013-bc5d20df,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,15455,8e0ecd97917ab1cc9145660bdfcac764d164a09a09fdab088ff4c6d034e9ccd4
buffett,buffett-volume,2008,interview,巴菲特：解析经济危机 2008,content/interviews/巴菲特：解析经济危机_2008.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2008-c02d19ce,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,16163,e2f4f5f149d5143d9e34fa9091f44036520164235c7cfff8a7be7e02abb5898b
buffett,buffett-volume,2010,interview,巴菲特：金融危机调查委员会专访,content/interviews/巴菲特：金融危机调查委员会专访_2010.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2010-bf0bdbb8,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,56008,c20dd522e905708576c0e3430e1485189ec942f69d3337973c7d602321dd8250
buffett,buffett-volume,2009,interview,巴菲特：恐慌是会传染的，我们必须做点什么,content/interviews/巴菲特：恐慌是会传染的，我们必须做点什么_2009.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2009-ebbde205,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,43553,9a5493d4d9f287953e2640dc76bc0b6627a3c5501fdafdefeed09f15e0b7b64a
buffett,buffett-volume,2013,interview,巴菲特：如何教孩子理财 2013,content/interviews/巴菲特：如何教孩子理财_2013.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2013-f4e25105,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,1004,22e281010c747b3112dec8ba6a495e92b814ea8a972f9ee09115adbe2471a213
buffett,buffett-volume,2014,interview,巴菲特：谈可口可乐薪酬方案,content/interviews/巴菲特：谈可口可乐薪酬方案_2014.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2014-fc4d5a31,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,3792,c07c556253b4c4ced1524a9ea63d2e49d5f2c592766c91d905ec75869577cdce
buffett,buffett-volume,2012,interview,巴菲特：跳着踢踏舞去上班 2012,content/interviews/巴菲特：跳着踢踏舞去上班_2012.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2012-37d2ca40,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,24297,edcb7e427eb040218fd8a24e58e7e1459bb7ea5c8bd4993319be37b79eb843b9
buffett,buffett-volume,2006,interview,巴菲特：我为什么慷慨解囊 2006,content/interviews/巴菲特：我为什么慷慨解囊_2006.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2006-fb91678e,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,15200,b371789971f95821e24e78c67c4d155cb3da01127a2676ea934b89e2cfeb1cfc
buffett,buffett-volume,2015,interview,巴菲特：追忆唐基奥 2015,content/interviews/巴菲特：追忆唐基奥_2015.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2015-41ed87e1,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,9624,e84c509ec9f5aaae30109d8457bc333281fe1a6acdf8b6e572cad74d303d46f0
buffett,buffett-volume,2009,interview,巴菲特：CNBC 专访 2009,content/interviews/巴菲特：CNBC_专访_2009.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2009-b98d1677,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,6178,ee4eb33b4671bfd023cd21acb4bfe4652ed9391e69e254bb2af2d5dd7e12ac25
buffett,buffett-volume,2010,interview,巴菲特：CNBC 专访 2010,content/interviews/巴菲特：CNBC_专访_2010.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2010-ae5825ae,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,3539,f541b71d4aa1fa01cdb139252e13a54334d1a2341a33bb578d246a758be23736
buffett,buffett-volume,2011,interview,巴菲特：CNBC 专访 2011,content/interviews/巴菲特：CNBC_专访_2011.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2011-45b24dd1,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,7360,53f3aad083239ef816c51ec88c2ad6b3cb325a8c4bbe9e69aaee23dfc758e69d
buffett,buffett-volume,2014,interview,巴菲特：CNBC 专访 2014,content/interviews/巴菲特：CNBC_专访_2014.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2014-19ab421a,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,27280,66bf3ecfe1137cc41fbc441b89e58d93c0657845a0825317344fb46e135aecee
buffett,buffett-volume,2006,interview,巴菲特慈善捐赠专访 2006,content/interviews/巴菲特慈善捐赠专访_2006.md,zh,unknown,primary-interview-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-interview-2006-bcc819c1,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,61488,fb70202d9df7aec6340bd601eb70c520ce24ec12aa0c8c70ad3183c95d68a4a8
buffett,buffett-volume,1965,shareholder-letter,1965 年巴菲特致伯克希尔股东信,content/letters/berkshire_1965-巴菲特致股东信.md,zh,full-candidate,corporate-letter-attribution-review,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-shareholder-letter-1965,1,source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,1152,2ea5ac1b083fb313a3948a6f061179f4d42dcf9cea56c983a0ee21f33c70165e
buffett,buffett-volume,1966,shareholder-letter,1966 年巴菲特致伯克希尔股东信,content/letters/berkshire_1966-巴菲特致股东信.md,zh,full-candidate,corporate-letter-attribution-review,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-shareholder-letter-1966,1,source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,3085,4d0e4baa4ce0124ae22987980d2f73b557a67010a53a29fce35d420b223b0819
buffett,buffett-volume,1967,shareholder-letter,1967 年巴菲特致伯克希尔股东信,content/letters/berkshire_1967-巴菲特致股东信.md,zh,full-candidate,corporate-letter-attribution-review,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-shareholder-letter-1967,1,source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,2347,9d267a697a25073731de2e9387949f8e89a2f86ec22ee4f7b6825543efd92f1e
buffett,buffett-volume,1968,shareholder-letter,1968 年巴菲特致伯克希尔股东信,content/letters/berkshire_1968-巴菲特致股东信.md,zh,full-candidate,corporate-letter-attribution-review,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-shareholder-letter-1968,1,source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,1333,23eb23c11e8d4ec743f85d3c1cce1064e037f6deb324dc377e151ea33835012a
buffett,buffett-volume,1969,shareholder-letter,1969 年巴菲特致伯克希尔股东信,content/letters/berkshire_1969-巴菲特致股东信.md,zh,full-candidate,corporate-letter-attribution-review,candidate-primary-review,hold-until-manual-verification,secondary-english-scan-local,content/source-documents/berkshire-early-shareholder-letters/buffett-letters-1969-1976-secondary-scan.pdf,本地有第三方英文扫描/OCR 合集；文件实际覆盖 1969、1971—1976，缺 1970，需逐年与更高等级原件复核。,https://assets.empirefinancialresearch.com/uploads/2021/02/Buffett-Letters-1969-76.pdf,buffett-shareholder-letter-1969,1,secondary-scan-needs-higher-grade-source-review|manual-authorship-or-source-review-required,1641,0a3626d99420bc9ce57a4fc05c5a3136659c8babc3d5387c7dec2c44055cab3c
